730033	429	421	126	8	0	16	0	0	0	0	0	0	46.9235	1.56605	0.564493	1000	555	134	8	849	6676	38	14	3	0	0.0940821	0	0	0	0	0	0	
730034	433	419	124	9	0	15	0	0	0	0	0	0	46.638	1.5735	0.56499	1000	552	133	9	848	6669	47	12	2	0	0.094165	0	0	0	0	0	0	
730035	425	428	122	9	1	15	0	0	0	0	0	0	46.3462	1.57878	0.565572	1000	560	132	10	848	6686	47	8	2	1	0.094262	0	0	1	0	0	0	
730036	425	430	117	10	2	16	0	0	0	0	0	0	46.0451	1.58785	0.563562	1000	559	129	12	849	6695	38	11	3	2	0.093927	0	0	2	0	0	0	
730037	437	422	113	10	2	16	0	0	0	0	0	0	45.7378	1.59671	0.560023	1000	547	125	12	848	6700	35	7	2	0	0.0933372	0	0	0	0	0	0	
730038	438	420	113	11	2	16	0	0	0	0	0	0	45.4226	1.60853	0.553725	1000	546	126	13	849	6704	34	8	1	0	0.0922875	0	0	0	0	0	0	
730039	447	409	116	10	2	16	0	0	0	0	0	0	45.1075	1.61544	0.544713	1000	537	128	12	849	6709	29	10	1	1	0.0907855	0	0	1	0	0	0	
730040	446	410	119	7	3	15	0	0	0	0	0	0	44.7996	1.60494	0.538647	1000	539	129	10	848	6719	46	11	1	1	0.0897744	0	0	1	0	0	0	
730041	437	426	111	6	3	17	0	0	0	0	0	0	44.4936	1.58815	0.529851	1000	546	120	9	847	6729	45	12	3	2	0.0883085	0	0	2	0	0	0	
730042	418	443	114	5	2	18	0	0	0	0	0	0	44.1934	1.55329	0.526609	1000	564	121	7	848	6745	53	11	0	0	0.0877682	0	0	0	0	0	0	
730043	420	436	117	7	1	19	0	0	0	0	0	0	43.8797	1.52048	0.528247	1000	561	125	8	849	6754	40	11	2	0	0.0880412	0	0	0	0	0	0	
730044	421	435	115	9	3	17	0	0	0	0	0	0	43.5436	1.50368	0.529874	1000	562	127	12	849	6761	46	16	6	2	0.0883124	0	0	2	0	0	0	
730045	415	441	113	9	3	19	0	0	0	0	0	0	43.1867	1.50177	0.531349	1000	566	125	12	849	6779	54	16	3	2	0.0885581	0	0	2	0	0	0	
730046	399	455	117	7	2	20	0	0	0	0	0	0	42.8342	1.48972	0.53269	1000	581	126	9	849	6790	46	11	0	0	0.0887817	0	0	0	0	0	0	
730047	395	462	115	7	0	21	0	0	0	0	0	0	42.4775	1.47749	0.532883	1000	584	122	7	849	6796	39	11	2	0	0.0888138	0	0	0	0	0	0	
730048	388	462	125	5	0	20	0	0	0	0	0	0	42.1189	1.46466	0.530147	1000	592	130	5	849	6806	44	17	1	0	0.0883578	0	0	0	0	0	0	
730049	398	456	122	3	2	19	0	0	0	0	0	0	41.7648	1.44501	0.52468	1000	583	127	5	849	6812	32	9	2	2	0.0874466	0	0	2	0	0	0	
730050	416	434	126	4	4	16	0	0	0	0	0	0	41.4012	1.43278	0.516453	1000	568	134	8	849	6823	42	14	4	2	0.0860754	0	0	2	0	0	0	
730051	414	442	120	4	2	18	0	0	0	0	0	0	41.0208	1.4329	0.508118	1000	568	126	6	848	6824	41	7	1	0	0.0846864	0	0	0	0	0	0	
730052	400	461	116	2	2	19	0	0	0	0	0	0	40.6363	1.42965	0.502884	1000	581	120	4	848	6828	36	8	1	1	0.0838139	0	0	1	0	0	0	
730053	412	443	118	6	1	20	0	0	0	0	0	0	40.2492	1.42115	0.501401	1000	568	125	7	847	6830	31	14	4	0	0.0835668	0	0	0	0	0	0	
730054	427	425	118	6	4	20	0	0	0	0	0	0	39.8241	1.44709	0.499717	1000	553	128	10	846	6836	47	16	6	4	0.0832862	0	0	4	0	0	0	
730055	427	424	120	6	1	22	0	0	0	0	0	0	39.4083	1.46134	0.496873	1000	551	127	7	847	6846	39	12	1	0	0.0828121	0	0	0	0	0	0	
730056	452	406	115	6	1	20	0	0	0	0	0	0	39.0014	1.46412	0.493363	1000	528	122	7	846	6851	29	7	0	0	0.0822272	0	0	0	0	0	0	
730057	440	413	118	8	1	20	0	0	0	0	0	0	38.5891	1.47111	0.48806	1000	540	127	9	846	6862	44	12	2	0	0.0813434	0	0	0	0	0	0	
730058	433	417	118	11	0	21	0	0	0	0	0	0	38.1917	1.46062	0.482579	1000	546	129	11	847	6864	50	15	3	0	0.0804299	0	0	0	0	0	0	
730059	433	420	118	9	1	19	0	0	0	0	0	0	37.821	1.4186	0.479411	1000	548	128	10	847	6865	45	11	3	1	0.0799018	0	0	1	0	0	0	
730060	442	413	116	9	0	20	0	0	0	0	0	0	37.4394	1.38418	0.477343	1000	538	125	9	847	6868	27	7	2	0	0.0795572	0	0	0	0	0	0	
730061	430	429	111	9	1	20	0	0	0	0	0	0	37.0499	1.35603	0.475021	1000	550	121	10	850	6864	36	9	2	1	0.0791702	0	0	1	0	0	0	
730062	431	430	108	9	1	21	0	0	0	0	0	0	36.648	1.33344	0.477808	1000	548	118	10	850	6875	36	10	2	1	0.0796347	0	0	1	0	0	0	
730063	436	418	115	10	1	20	0	0	0	0	0	0	36.2404	1.31393	0.481817	1000	544	126	11	850	6875	41	15	3	0	0.0803029	0	0	0	0	0	0	
730064	444	397	130	10	0	19	0	0	0	0	0	0	35.8435	1.28559	0.482768	1000	537	140	10	851	6886	50	21	3	0	0.0804614	0	0	0	0	0	0	
730065	438	399	130	13	1	19	0	0	0	0	0	0	35.4361	1.26764	0.482958	1000	543	144	14	851	6886	51	14	4	1	0.080493	0	0	1	0	0	0	
730066	431	406	129	15	0	19	0	0	0	0	0	0	35.0215	1.25868	0.480664	1000	550	144	15	851	6883	41	9	2	0	0.0801106	0	0	0	0	0	0	
730067	430	404	132	13	2	19	0	0	0	0	0	0	34.6033	1.25913	0.472245	1000	551	147	15	851	6890	38	12	3	2	0.0787076	0	0	2	0	0	0	
730068	430	401	135	14	0	20	0	0	0	0	0	0	34.1888	1.25703	0.462438	1000	550	149	14	851	6906	39	14	1	0	0.0770729	0	0	0	0	0	0	
